1630.000 	-1.727937
1631.000 	-1.734446
1632.000 	-1.740956
1633.000 	-1.747465
1634.000 	-1.74978
1635.000 	-1.751506
1636.000 	-1.753231
1637.000 	-1.754956
1638.000 	-1.756681
1639.000 	-1.758307
1640.000 	-1.758975
1641.000 	-1.759644
1642.000 	-1.760313
1643.000 	-1.76098
1644.000 	-1.761147
1645.000 	-1.759412
1646.000 	-1.757676
1647.000 	-1.754126
1648.000 	-1.749034
1649.000 	-1.743942
1650.000 	-1.73885
1651.000 	-1.733758
1652.000 	-1.728666
1653.000 	-1.723574
1654.000 	-1.718482
1655.000 	-1.713943
1656.000 	-1.709411
1657.000 	-1.704878
1658.000 	-1.700346
1659.000 	-1.695813
1660.000 	-1.691281
1661.000 	-1.686748
1662.000 	-1.682946
1663.000 	-1.676413
1664.000 	-1.66711
1665.000 	-1.657809
1666.000 	-1.648507
1667.000 	-1.642996
1668.000 	-1.63789
1669.000 	-1.632784
1670.000 	-1.627678
1671.000 	-1.611455
1672.000 	-1.58833
1673.000 	-1.565204
1674.000 	-1.542079
1675.000 	-1.518954
1676.000 	-1.496991
1677.000 	-1.477984
1678.000 	-1.458976
1679.000 	-1.439969
1680.000 	-1.420961
1681.000 	-1.401954
1682.000 	-1.382946
1683.000 	-1.363243
1684.000 	-1.340188
1685.000 	-1.315455
1686.000 	-1.290722
1687.000 	-1.265989
1688.000 	-1.239143
1689.000 	-1.211613
1690.000 	-1.184083
1691.000 	-1.156553
1692.000 	-1.121752
1693.000 	-1.082554
1694.000 	-1.043357
1695.000 	-1.004159
1696.000 	-0.964962
1697.000 	-0.926502
1698.000 	-0.88837
1699.000 	-0.850238
1700.000 	-0.812106
1701.000 	-0.773974
1702.000 	-0.739011
1703.000 	-0.715847
1704.000 	-0.692683
1705.000 	-0.66952
1706.000 	-0.646356
1707.000 	-0.623699
1708.000 	-0.618845
1709.000 	-0.614658
1710.000 	-0.610469
1711.000 	-0.606281
1712.000 	-0.602092
1713.000 	-0.598317
1714.000 	-0.599583
1715.000 	-0.600849
1716.000 	-0.602116
1717.000 	-0.603382
1718.000 	-0.608446
1719.000 	-0.620936
1720.000 	-0.633424
1721.000 	-0.644647
1722.000 	-0.654713
1723.000 	-0.664777
1724.000 	-0.674843
1725.000 	-0.684908
1726.000 	-0.693964
1727.000 	-0.700841
1728.000 	-0.707716
1729.000 	-0.714592
1730.000 	-0.720525
1731.000 	-0.72535
1732.000 	-0.730175
1733.000 	-0.734999
1734.000 	-0.742397
1735.000 	-0.755486
1736.000 	-0.768575
1737.000 	-0.781664
1738.000 	-0.794754
1739.000 	-0.807842
1740.000 	-0.820931
1741.000 	-0.834021
1742.000 	-0.84711
1743.000 	-0.860199
1744.000 	-0.873288
1745.000 	-0.886772
1746.000 	-0.900981
1747.000 	-0.915189
1748.000 	-0.923423
1749.000 	-0.930962
1750.000 	-0.938502
1751.000 	-0.946043
1752.000 	-0.953582
1753.000 	-0.959796
1754.000 	-0.964939
1755.000 	-0.970083
1756.000 	-0.975227
1757.000 	-0.980822
1758.000 	-0.987644
1759.000 	-0.994467
1760.000 	-1.001288
1761.000 	-1.008111
1762.000 	-1.014933
1763.000 	-1.021755
1764.000 	-1.026447
1765.000 	-1.028162
1766.000 	-1.028804
1767.000 	-1.029447
1768.000 	-1.030089
1769.000 	-1.030731
1770.000 	-1.031374
1771.000 	-1.030737
1772.000 	-1.029481
1773.000 	-1.028225
1774.000 	-1.026592
1775.000 	-1.023729
1776.000 	-1.020867
1777.000 	-1.018004
1778.000 	-1.015141
1779.000 	-1.012279
1780.000 	-1.009417
1781.000 	-1.006554
1782.000 	-1.003691
1783.000 	-1.00083
1784.000 	-0.997967
1785.000 	-0.995104
1786.000 	-0.992242
1787.000 	-0.989379
1788.000 	-0.986517
1789.000 	-0.983655
1790.000 	-0.980346
1791.000 	-0.975873
1792.000 	-0.972298
1793.000 	-0.969533
1794.000 	-0.966768
1795.000 	-0.964003
1796.000 	-0.961237
1797.000 	-0.958472
1798.000 	-0.954717
1799.000 	-0.948722
1800.000 	-0.942726
1801.000 	-0.93673
1802.000 	-0.930734
1803.000 	-0.924738
1804.000 	-0.918742
1805.000 	-0.912746
1806.000 	-0.909022
1807.000 	-0.909474
1808.000 	-0.909925
1809.000 	-0.908897
1810.000 	-0.907721
1811.000 	-0.906545
1812.000 	-0.905369
1813.000 	-0.904193
1814.000 	-0.903017
1815.000 	-0.901842
1816.000 	-0.900566
1817.000 	-0.89911
1818.000 	-0.897655
1819.000 	-0.896388
1820.000 	-0.899732
1821.000 	-0.903076
1822.000 	-0.90642
1823.000 	-0.909764
1824.000 	-0.913108
1825.000 	-0.917476
1826.000 	-0.924317
1827.000 	-0.931158
1828.000 	-0.937998
1829.000 	-0.944839
1830.000 	-0.95168
1831.000 	-0.95887
1832.000 	-0.96711
1833.000 	-0.975349
1834.000 	-0.983588
1835.000 	-0.991756
1836.000 	-0.994232
1837.000 	-0.996479
1838.000 	-0.997856
1839.000 	-0.999232
1840.000 	-1.00061
1841.000 	-1.001986
1842.000 	-1.003364
1843.000 	-1.004741
1844.000 	-1.006117
1845.000 	-1.007495
1846.000 	-1.008871
1847.000 	-1.010249
1848.000 	-1.006555
1849.000 	-0.99994
1850.000 	-0.993325
1851.000 	-0.98671
1852.000 	-0.979713
1853.000 	-0.969368
1854.000 	-0.959023
1855.000 	-0.948679
1856.000 	-0.938334
1857.000 	-0.92799
1858.000 	-0.917645
1859.000 	-0.9073
1860.000 	-0.896956
1861.000 	-0.886181
1862.000 	-0.863712
1863.000 	-0.839514
1864.000 	-0.815315
1865.000 	-0.791117
1866.000 	-0.766919
1867.000 	-0.74272
1868.000 	-0.715501
1869.000 	-0.688272
1870.000 	-0.661043
1871.000 	-0.633814
1872.000 	-0.612225
1873.000 	-0.597117
1874.000 	-0.582009
1875.000 	-0.566177
1876.000 	-0.54524
1877.000 	-0.530177
1878.000 	-0.515533
1879.000 	-0.500889
1880.000 	-0.486245
1881.000 	-0.471601
1882.000 	-0.456957
1883.000 	-0.449169
1884.000 	-0.442216
1885.000 	-0.435264
1886.000 	-0.424328
1887.000 	-0.410024
1888.000 	-0.39572
1889.000 	-0.388542
1890.000 	-0.382629
1891.000 	-0.376717
1892.000 	-0.366175
1893.000 	-0.354668
1894.000 	-0.343162
1895.000 	-0.331656
1896.000 	-0.319544
1897.000 	-0.307417
1898.000 	-0.295288
1899.000 	-0.28316
1900.000 	-0.271032
1901.000 	-0.258904
1902.000 	-0.24461
1903.000 	-0.223951
1904.000 	-0.203291
1905.000 	-0.182631
1906.000 	-0.161972
1907.000 	-0.141312
1908.000 	-0.120653
1909.000 	-0.099993
1910.000 	-0.06271
1911.000 	-0.022185
1912.000 	-0.02487
1913.000 	-0.027159
1914.000 	-0.051831
1915.000 	-0.076502
1916.000 	-0.137083
1917.000 	-0.140803
1918.000 	-0.127573
1919.000 	-0.114565
1920.000 	-0.111557
1921.000 	-0.11855
1922.000 	-0.105542
1923.000 	-0.092534
1924.000 	-0.079527
1925.000 	-0.066589
1926.000 	 -0.059275 
1927.000 	 -0.051960 
1928.000 	 -0.044646 
1929.000 	 -0.037332 
1930.000 	 -0.030017 
1931.000 	 -0.022703 
1932.000 	 -0.015389 
1933.000 	 -0.008074 
1934.000 	 -0.000760 
1935.000 	 0.006555 
1936.000 	 0.013534 
1937.000 	 0.020039 
1938.000 	 0.026543 
1939.000 	 0.033048 
1940.000 	 0.039553 
1941.000 	 0.046057 
1942.000 	 0.052562 
1943.000 	 0.059066 
1944.000 	 0.062609 
1945.000 	 0.062666 
1946.000 	 0.062723 
1947.000 	 0.062780 
1948.000 	 0.062837 
1949.000 	 0.062894 
1950.000 	 0.062951 
1951.000 	 0.063008 
1952.000 	 0.063065 
1953.000 	 0.063122 
1954.000 	 0.063179 
1955.000 	 0.063236 
1956.000 	 0.063293 
1957.000 	 0.063350 
1958.000 	 0.063407 
1959.000 	 0.063464 
1960.000 	 0.063521 
1961.000 	 0.063578 
1962.000 	 0.063635 
1963.000 	 0.059751 
1964.000 	 0.055009 
1965.000 	 0.050266 
1966.000 	 0.045523 
1967.000 	 0.040781 
1968.000 	 0.038336 
1969.000 	 0.038393 
1970.000 	 0.038450 
1971.000 	 0.038507 
1972.000 	 0.038564 
1973.000 	 0.038621 
1974.000 	 0.038621 
1975.000 	 0.038621 
